0,Hateful Tweet ID,hate_speech,Reply Tweet ID,counter_speech,counter_speech,Q2,Q3,Q4,target,clarity,evidence,emotional_appeal,rebuttal,audience_adaptation,fairness
3285,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423591302987382785,@AnnCoulter @Matthops82 @edshow Trust me. Being afraid of and not wanting to talk to you are 2 very separate things.,1,1.0,0.0,,political affiliation,2,1,0,1,1,3
3286,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423592493850980353,@AnnCoulter @Matthops82 @edshow filthy mouth show some class,1,0.0,1.0,,political affiliation,1,1,0,1,1,1
3287,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423593655488614400,@AnnCoulter @Matthops82 @edshow NONE of us who listen to Ed have ANY desire to hear you open your yap @AnnCoulter,1,1.0,1.0,,political affiliation,2,1,0,1,1,2
3288,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423594373113065472,@TheRealRoseanne @AnnCoulter @Matthops82 @edshow I think the only one that would be afraid of you is Pizza The Hut from Meatballs.,1,0.0,0.0,,political affiliation,2,1,1,1,1,2
3289,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423594845605617665,"@AnnCoulter @Matthops82 @edshow Because all you do is attack when you are losing an argument, which is all time, and just ramble nonsense.",1,1.0,0.0,,political affiliation,3,1,0,1,1,3
3290,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423601199963570176,"@AnnCoulter @Matthops82 @edshow he means GOP players and thought leaders, not right-wing circus geeks",1,0.0,1.0,,political affiliation,2,1,0,1,1,3
3291,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423601795261136896,@AnnCoulter ! Take it down a notch! Geeze! https://t.co/VajW1qNlhz,1,0.0,0.0,,political affiliation,1,1,1,1,1,2
3292,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423602329221206016,"@TheRealRoseanne @AnnCoulter @Matthops82 @edshow Just wants to spare u the indignity of embarrassing yourself, I'm sure.",1,1.0,0.0,,political affiliation,2,1,1,1,1,2
3293,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423602551767203840,"@TheRealRoseanne @AnnCoulter @Matthops82 @edshow Roseanne, seriously, go back to sleep.  The only job you ever had was your.own show.",1,0.0,0.0,,political affiliation,2,1,1,1,1,2
3294,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423603396528967680,"@AnnCoulter @411andthensome @Matthops82 @edshow Stay classy, Ann. Probably don't want u on to avoid obvious liability/FCC fines! ;-)",1,0.0,0.0,,political affiliation,1,1,1,1,1,3
3295,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423606066752917504,@AnnCoulter @Matthops82 @edshow ..isn't just about everyone afraid of you?,1,0.0,0.0,,political affiliation,2,1,1,1,1,3
3296,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423606129118412800,@TheRealRoseanne you are a disgrace to America #worthless #scum,1,0.0,1.0,,political affiliation,2,1,1,1,1,1
3297,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423611665226035200,"@AnnCoulter I've read all your books &amp; most of your columns, but u calling @edshow a lying pussy might be the funniest thing you've written.",1,0.0,0.0,,political affiliation,3,1,1,1,1,3
3298,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423623924744978432,@TheRealRoseanne @AnnCoulter @Matthops82 @edshow Roseanne you are delusional she will destroy you. I would pay to see that,1,0.0,1.0,,political affiliation,2,1,1,1,1,2
3299,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423639824671600640,@TheRealRoseanne @AnnCoulter @Matthops82 @edshow  Why would anyone want to debate you Roseanne? You don't have anything worth hearing.,1,1.0,1.0,,political affiliation,2,1,1,2,1,2
3300,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423661160294924289,"@AnnCoulter @ltzrocks @Matthops82 @edshow Ann, You are a loose cannon and an embarrassment to true conservatives. Rest your neck.",1,0.0,1.0,,political affiliation,2,1,1,1,1,2
3301,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423661329753206785,".@AnnCoulter @Ranger1325 @Matthops82 @edshow  Ann, quit bitch slapping that fat-ass bitch Edna Schultz.",1,0.0,1.0,,political affiliation,2,1,1,1,1,1
3302,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423662396234670080,"@AnnCoulter  @edshow He said ""Republicans"". Not ""Batshit Crazy Cunts"". He'd love to have a loon like you on to further bury the party",1,0.0,1.0,,political affiliation,2,1,0,2,1,3
3303,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423677517484920832,.@TheRealRoseanne How is she supposed to debate you? You're legit crazy. @AnnCoulter,1,0.0,1.0,,political affiliation,2,1,1,1,1,2
3304,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423682806661660672,"@AnnCoulter @Matthops82 @edshow Ann don't insult the female anatomy that way. Besides, the only p*ssy Shultz lies with, fits in his pocket.",1,0.0,0.0,,political affiliation,3,1,1,2,1,2
3305,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423683655265837056,@TheRealRoseanne @AnnCoulter @Matthops82 @edshow No just scared of your insanity,1,0.0,1.0,,political affiliation,1,1,1,1,1,2
3306,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423695983114203136,"@TheRealRoseanne @anncoulter @matthops82 @edshow Roseanne, where's your presidential running mate Cindy Sheehan, inre Afghanistan?",1,0.0,0.0,,political affiliation,1,1,0,1,1,3
3307,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423707664548257793,@AnnCoulter  Then why did the lying pussy back out of a recent debate that am560 hosted several months ago?,1,0.0,0.0,,political affiliation,2,1,0,1,1,2
3308,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423858989516861440,"You don't debate Roseann, you spew BS and insults and then call it a win. @TheRealRoseanne @AnnCoulter @Matthops82 @edshow",1,1.0,0.0,,political affiliation,2,1,0,1,1,2
3309,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423870811494027264,So we're slinging genital slurs now?...  @AnnCoulter @Matthops82 @edshow,1,0.0,0.0,,political affiliation,1,1,0,1,1,3
3310,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423880806684061696,"""Invite me on your show, you lying pussy."" says @AnnCoulter to @edshow I have known MANY a lying pussies Ann, and Ed aint one.",1,0.0,1.0,,political affiliation,2,1,0,2,1,2
3311,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423881286537605120,"@TheRealRoseanne @AnnCoulter @Matthops82 @edshow speaking about lying pussies, do you use yours or is it a barren wasteland like your heart?",1,0.0,1.0,,political affiliation,3,1,1,2,1,1
3312,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423886643712753665,"@AnnCoulter @Matthops82 @edshow Ann, everyone knows you are much more of a man than Ed Schultz",1,0.0,0.0,,political affiliation,2,1,0,1,1,3
3313,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423900763086016512,"@TheRealRoseanne @AnnCoulter @Matthops82 @edshow YOUR'E A WASHED UP TWAT, YOU SUCK",1,0.0,1.0,,political affiliation,1,1,1,1,1,1
3314,423589297720004608,"Invite me on your show, you lying pussy.  RT @Matthops82  ""Republicans are afraid of me. They don't want to talk to me."" - @edshow",423903541103976448,@TheRealRoseanne @AnnCoulter @Matthops82 @edshow @AnnCoulter u are the puss,1,0.0,1.0,,political affiliation,1,1,1,1,1,1
3498,435478225959927808,We all know a faggot named Luke,435490264678166528,@Lou_Steel hahaha she's such a lady it's unreal,1,0.0,0.0,,lgbtqia+,1,1,1,1,1,2
3499,435478225959927808,We all know a faggot named Luke,436201705894866945,@LucasWells71 wash your mouth with soap,1,0.0,1.0,,lgbtqia+,2,1,1,1,1,2
3536,441005511534575617,"Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.",448256288166658048,@dylondishari @FactsAboutPigs fuck you pig boy,1,0.0,1.0,,gender,1,1,1,1,1,1
3537,441005511534575617,"Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.",481492929857339392,@MacyLandrum @FactsAboutPigs @SPoole_021 Thots together Thot foevvaa 😝😂,1,0.0,1.0,,gender,1,1,1,1,1,2
3538,441005511534575617,"Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.",481511704048594944,@Jordie_Marshall @FactsAboutPigs hahahahaha I hate you.,1,0.0,1.0,,gender,1,1,1,1,1,1
3539,441005511534575617,"Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes.",494560562295365632,@allisonneugie @FactsAboutPigs @_shepherd29 babhahahahahahha Allison that was abit nasty! 😂😂😂🙊,1,0.0,0.0,,gender,1,1,0,1,1,3
3548,442004074171736064,"""That's why you're so good at this game. Cause u sit on your unemployed nigger ass playing all day.""",442004183332683776,@OfficiallyIce lmao. That comment usually comes from someone who plays all day for real too.,1,0.0,1.0,,ethnicity/race,2,1,0,1,1,3
3585,457790787221082114,I need a loyal bitch not no goofy bitch,457836635216805888,@lildurk_ what you need to do is make good rap and stop glorifying Gangs before it consumes you and all the people surrounding you!,1,1.0,1.0,,gender,3,1,1,2,1,3
3586,457790787221082114,I need a loyal bitch not no goofy bitch,458275416005165056,"@lildurk_ @FamousNukkie bit**** ain't loyal, women are",1,0.0,0.0,,gender,2,1,0,1,1,2
3597,458819495440564224,If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid.,459542215820582912,"@CoreyKeyz Or maybe they just expect common human decency? Weird right? They must be so stupid to think any guy who only wants sex is ""nice""",1,1.0,0.0,,gender,3,1,1,2,1,3
3598,458819495440564224,If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid.,463538212229488640,@CoreyKeyz never heard anything sooo true,1,0.0,0.0,,gender,2,1,0,1,1,3
3619,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463166053405982721,@lilduval so disrespectful... Were u raised by ur mom?,1,0.0,1.0,,ethnicity/race,2,1,1,1,1,2
3620,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463166214466830337,"@lilduval Delete that, save it for a joke.",1,0.0,0.0,,ethnicity/race,1,1,0,1,1,3
3621,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463166513839501314,@lilduval because niggas be wit white women. Jealous,1,0.0,1.0,,ethnicity/race,2,1,1,1,1,2
3622,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463166518931378176,"@lilduval Told my mom this shit, hilarious.",1,0.0,0.0,,ethnicity/race,1,1,1,1,1,2
3623,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463166612321734656,"@lilduval I think you may have it wrong, I believe it's about the white men having their ""shit"" together.",1,0.0,0.0,,ethnicity/race,2,1,0,1,1,2
3624,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463167675381059584,"shhhhhh! rt @lilduval Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",1,0.0,0.0,,ethnicity/race,3,1,1,1,1,2
3625,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463167827931705345,@lilduval how many visa verse ' s you done got off this lol,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,3
3626,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463168004923355136,@lilduval stop blowing our spot up!,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,3
3627,463165850082488320,"Why black women say ""I'm gon get me a white man"" like white guys not dogging bitches too. Y'all so dumb",463787618262458368,@lilduval not as much as niggas do tho...,1,0.0,0.0,,ethnicity/race,1,1,0,1,1,2
3660,468435646630350848,"Kim K a hoe, because she fucked 4 dudes we see on TV? Some of you hoes have fucked 40 dudes that don't even got a TV in their crib!",468795164186521600,@LilThotianna @InfamousGoldie YOU THOT LIKE SHIT! SHES A HOE BECAUSE SHE FUCKS FOR MONEY STUPID,1,0.0,1.0,,gender,2,1,1,1,1,1
3661,468435646630350848,"Kim K a hoe, because she fucked 4 dudes we see on TV? Some of you hoes have fucked 40 dudes that don't even got a TV in their crib!",468820143649206272,@blackm0chaa shut up . get yu some money then change yur avi.,1,0.0,1.0,,gender,2,1,0,1,1,2
3789,473694195107250176,"to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier right side up.",473694391316393984,@bugattibeez but you have time to tweet about it. Lmao,1,0.0,0.0,,gender,2,1,1,2,1,3
3790,473694195107250176,"to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier right side up.",473695440316428289,@bugattibeez 😫 you are one mean ass friend.,1,0.0,1.0,,gender,2,1,1,1,1,1
3791,473694195107250176,"to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier right side up.",473694827444310016,@bugattibeez But my default was upside down the the longest.. Do you really want me to die?!,1,0.0,0.0,,gender,2,1,1,2,1,3
3824,479461423081218048,Niggas cheat on the most loyal most beautiful women with fucking trash,480087788365168641,@TheRealMFast @LaFlareGodJosh YOU GOTTA HAVE A UGLY SIDE HOE TO REALLY APPRECIATE YO MAIN CHICK,1,0.0,0.0,,ethnicity/race,2,1,1,1,1,1
3825,479461423081218048,Niggas cheat on the most loyal most beautiful women with fucking trash,480471315963707392,"@TheRealMFast penis thoughts, the brain down there is massive I swear.",1,0.0,1.0,,ethnicity/race,2,1,1,1,1,2
3843,484615988059860992,If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid,484821711456837632,@elisabethh_x @XendayaEmanuelX possibly one of the most ignorant statements I've read in quite some time tbh 👎,1,0.0,0.0,,gender,2,1,0,1,1,3
3844,484615988059860992,If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid,484869421421195266,@ToraChan23 @elisabethh_x @XendayaEmanuelX that statement made was ignorant lmfao. You trying say opinions can't be ignorant 😂😂😂,1,0.0,1.0,,gender,2,1,1,1,1,2
3845,484615988059860992,If you're attractive &amp; you think ANY straight guy just wants to be your friend...bitch you stupid,520676643229016064,@Xendaya_xo @SeanTheTerrible Lol at the ignorance of this post .,1,0.0,1.0,,gender,1,1,0,1,1,2
3869,489858923499769856,And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..,489902579673862144,@CurrenSy_Spitta @joeybanga Why did you put this on my timeline. I trusted you.,1,0.0,0.0,,gender,1,1,0,1,1,3
3870,489858923499769856,And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..,489905793567686657,@joeybanga My life has literally gotten worse because you retweeted that.,1,0.0,0.0,,gender,2,1,1,1,1,3
3871,489858923499769856,And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..,489937737491820545,@ChampBeatsChump you're silly :) thanks for the love ! 🙌🙌🙌🙌,1,0.0,1.0,,gender,1,1,1,1,1,2
3936,497217448396214274,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",497219153481461761,"@chocovalens @vinnie_paz Bro, are you serious?",1,0.0,0.0,,gender,1,1,0,1,1,3
3937,497217448396214274,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",497235057753743361,@vinnie_paz Your fucken dope Paz Man!,1,0.0,1.0,,gender,1,1,0,1,1,2
3938,497217448396214274,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",497253455824572416,@Kaltreese_ @vinnie_paz @OBNOXOTRON by who... suck a dick.,1,0.0,1.0,,gender,1,1,1,1,1,1
3939,497217448396214274,"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",497276123685093376,@vinnie_paz Am I the only one who feels I have to revert back to Islam everytime I listen to a Big L track?,1,0.0,0.0,,gender,3,1,0,2,1,3
3957,499778410752016384,Even at a young age these hoes ain't loyal http://t.co/OMWaEd2PcJ,499787106425008128,@DFkinLopes @SAVAGETWlTTER stole this you fag,1,0.0,1.0,,gender,1,1,0,1,1,1
4212,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",522724444511690752,@Curvables shes living her dream while you're judging,1,0.0,0.0,,gender,2,1,0,1,1,3
4213,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",523118395043373057,"@Curvables I mean she's already been one step ahead of you since she probably doesn't call other girls ""hoe"" but who am I to judge?",1,1.0,0.0,,gender,3,1,1,2,1,3
4214,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",523667144400445440,@Curvables thats not even tru tho 😂😭,1,0.0,0.0,,gender,1,1,0,1,1,3
4215,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",525655940167905281,@Curvables @Monetistheshit why is she a hoe thoe?,1,0.0,0.0,,gender,1,1,0,1,1,2
4216,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",526145577999147008,@Curvables @SHAIringan  why do u call her a hoe... U rnt know unless u personally know her,1,1.0,0.0,,gender,2,1,0,1,1,2
4217,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",527640481950228480,@GlintTran @tristendahustla nigga you're talking to the 8th grade 3rd place speeling bee contestant,1,0.0,1.0,,gender,2,1,1,1,1,3
4218,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",529765842674655233,@Curvables @LebrunJemzPls She is a woman why are you calling her a man,1,1.0,0.0,,gender,2,1,0,1,1,3
4219,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",530025244594282496,@YaboySal @Curvables I have nothing but so much respect feminism is in the air,1,0.0,0.0,,gender,3,1,0,1,1,3
4220,522595296811831296,"She play Quarterback, and got a cheerleader girlfriend... YUPP this hoe more of a man than I'll ever be. http://t.co/QlUUaJlyiZ",531927513946394624,"@Curvables that's not her gf and she's from broward county, Florida",1,1.0,0.0,,gender,1,1,0,1,1,3
4275,523998464162545664,If a bitch talks shit to me I'm gonna lick my thumb and swipe her eyebrows off,524644006064832512,You wrong for that. Llsss «@NoChillPaz If a bitch talks shit to me I'm gonna lick my thumb and swipe her eyebrows off»»,1,0.0,0.0,,gender,2,1,1,2,1,2
4276,523998464162545664,If a bitch talks shit to me I'm gonna lick my thumb and swipe her eyebrows off,525033592263811072,@LucyBentham97 I will M U R D E R you b 👋,1,0.0,1.0,,gender,1,1,1,1,1,1
4322,553048422975307776,a woman's revenge to a man is being a hoe,553062383049277440,@meezytk @rvchsouls which really makes no sense at all if you think about it.,1,0.0,0.0,,gender,2,1,0,1,1,3
4323,553048422975307776,a woman's revenge to a man is being a hoe,553262718526828544,@meezytk @bxjv how is that revenge when ur just making urself look bad? Lol,1,0.0,1.0,,gender,2,1,0,2,1,3
4336,569899494864773120,My dick is called Taco Bell because bitches love it in their mouths but hate it in their ass.,569900797024210944,@Bri_otch this is really awkward,1,0.0,0.0,,gender,1,1,0,1,1,3
4337,569899494864773120,My dick is called Taco Bell because bitches love it in their mouths but hate it in their ass.,569922331138793472,@biancalauria3 @Elisa_Cosentino @Comedypedia no thats deff something you would say,1,0.0,0.0,,gender,1,1,0,1,1,3
4435,747867637925937152,"A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby.",747868628314259456,@CauseWereGuys do you run this account @tjacobs34 ? This is some shit you'd say hahaha,1,0.0,1.0,,gender,1,1,0,1,1,2
4436,747867637925937152,"A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby.",747875767162372096,@CauseWereGuys are you fucking 12? A MILF by definition is ANY Mother I'd Like to Fuck. So who gave you the right to make age limits?,1,1.0,1.0,,gender,3,1,0,2,1,1
4443,820103753357529088,"#WhatIWouldTellA15YearOldMe Wow, what a gigantic faggot.",820104181767880704,@2gay2lift Furry porn will ruin you.,1,0.0,0.0,,lgbtqia+,2,1,0,1,1,2
4444,820103753357529088,"#WhatIWouldTellA15YearOldMe Wow, what a gigantic faggot.",820113401741328384,@2gay2lift this is homophobic delete this!!!!,1,1.0,0.0,,lgbtqia+,2,1,0,1,1,3
4452,850436543231787008,"Just because niggas nut in you don't mean you got good pussy. Niggas nut in dirty socks &amp; toilet paper too, just saying cum bucket ass bitch",860006892881362944,@Wyntercoldest what that suppose to mean but I swear I'm not that person slow down okay.,1,0.0,0.0,,gender,2,1,0,1,1,3
4521,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903035420472172546,@Talkmaster This picture is from Oakland in 2011. Stay retired...,1,1.0,0.0,,gender,1,2,0,1,1,3
4522,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903067466053681152,@Talkmaster Jesus. Are you sure you're not a Russian bot? You sure behave as one.,1,0.0,0.0,,gender,2,1,1,1,1,3
4523,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",902974207298084866,@Talkmaster you believe anything.  hey did you see that photoshop I did of you with a Bailey's shoved up your ass?  you must like that.,1,0.0,1.0,,gender,1,1,1,2,1,1
4524,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",902983522033520640,@Talkmaster This is not a pic of antifa. The right isn't bright.,1,0.0,0.0,,gender,3,1,0,1,1,3
4525,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",902985215517261825,@TheArbiter91 @Talkmaster I disagree with this antifa completely but do u want to live in a country where we can b shot for holding up signs?,1,0.0,0.0,,gender,3,1,0,2,1,3
4526,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",902991571070705664,@Talkmaster I think your outrage about her is disproportionate to the outrage you could have about other things you could be outraged about,1,0.0,0.0,,gender,3,1,0,2,1,3
4527,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903047450461593601,@Talkmaster Shut up Neal Fartz,1,0.0,1.0,,gender,1,1,0,1,1,1
4528,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903240529571405825,@TheArbiter91 @WinstonSmith67 @Talkmaster That is absolutely FALSE.They denounced the actions of the shooter in https://t.co/8ZNcM6NVQl r lying but something tells me u dnt care..,1,1.0,1.0,,gender,3,2,0,1,1,3
4529,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903240747956228099,"@TheArbiter91 @WinstonSmith67 @Talkmaster As far as antifa, they need to go the fuck home. Stop the madness. Ppl like u r correlating BLM w/ them and it's dangerous for POC",1,0.0,1.0,,gender,3,2,0,1,1,2
4530,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903278973823660033,@TheArbiter91 @WinstonSmith67 @Talkmaster Nope #wrong #sad #idiot,1,0.0,1.0,,gender,1,1,0,1,1,1
4531,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903279481577758720,@TheArbiter91 @WinstonSmith67 @Talkmaster Antifa are anarchist. Left of left. BLM isn't left or right. If u can't understand the reason behind BLM then u aren't paying attention.,1,1.0,0.0,,gender,3,2,0,2,1,3
4532,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903279839079223297,@TheArbiter91 @WinstonSmith67 @Talkmaster No. A mentally ill person (like whites like to call them) did that. BLM denounced it and said it's not okay. Stop lying.,1,1.0,0.0,,gender,3,2,0,1,1,2
4533,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903331106023452672,@TheArbiter91 @WinstonSmith67 @Talkmaster Backed my media? For fuck sake I thought u could at least be remotely intelligent.Apparently not.I said left of left. Didn't claim otherwise,1,0.0,1.0,,gender,2,1,1,1,1,2
4534,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903331598636109827,"@TheArbiter91 @WinstonSmith67 @Talkmaster Soif a person who professes2b a Christian commits an atrocity,does that mean all Christians are in the same box?Do u see how stupid that is",1,0.0,0.0,,gender,3,1,0,2,1,3
4535,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903369950320103427,@TheArbiter91 @WinstonSmith67 @Talkmaster The protestors at Charlottesville WERE counter protestors.BLM wasn't even on that block or antifa. It was just regular ppl protesting nazis,1,1.0,0.0,,gender,2,2,0,1,1,3
4536,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903473465897885698,@TheArbiter91 @WinstonSmith67 @Talkmaster Nope. That's not true. I see u watch propaganda lol  those protestors just like Heather were regular ppl. I even know one of the guys.,1,1.0,0.0,,gender,3,2,0,1,1,3
4537,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903473766507790338,"@TheArbiter91 @WinstonSmith67 @Talkmaster Whoa there mister. Did u forget burning women alive, hanging blacks all the while carrying a bible and burning cross in the background ?",1,1.0,0.0,,gender,3,2,1,2,1,3
4538,902955664464588804,"Go show your face and that sign in Houston, bitch. https://t.co/jsnrMNAZHa",903474258000490496,"@TheArbiter91 @WinstonSmith67 @Talkmaster But by YOUR standards u literally just set, all Christians are vile. Make up your mind. Can't have it both ways.",1,0.0,0.0,,gender,3,1,0,2,1,3
